Time [s],LRCK_out,DATA_out
0.006244800,0,0
0.006244960,0,1
0.006245780,0,0
0.006245940,0,1
0.006246260,0,0
0.006246420,0,1
0.006246760,0,0
0.006246920,0,1
0.006247080,0,0
0.006247240,0,1
0.006247400,1,0
0.006247560,1,1
0.006248380,1,0
0.006248540,1,1
0.006248860,1,0
0.006249020,1,1
0.006249360,1,0
0.006249520,1,1
0.006249680,1,0
0.006249840,1,1
0.006250020,0,1
0.006250980,0,0
0.006251300,0,1
0.006251640,0,0
0.006251800,0,1
0.006252120,0,0
0.006252600,0,1
0.006252620,1,1
0.006253580,1,0
0.006253900,1,1
0.006254240,1,0
0.006254400,1,1
0.006254720,1,0
0.006255220,0,1
0.006255380,0,0
0.006256520,0,1
0.006256680,0,0
0.006256840,0,1
0.006257000,0,0
0.006257160,0,1
0.006257340,0,0
0.006257820,1,0
0.006259120,1,1
0.006259280,1,0
0.006259440,1,1
0.006259600,1,0
0.006259760,1,1
0.006259940,1,0
0.006260420,1,1
0.006260440,0,1
0.006260580,0,0
0.006261400,0,1
0.006261720,0,0
0.006261880,0,1
0.006263020,0,0
0.006263040,1,0
0.006264000,1,1
0.006264320,1,0
0.006264480,1,1
0.006265640,0,0
0.006266760,0,1
0.006266940,0,0
0.006267260,0,1
0.006267420,0,0
0.006267740,0,1
0.006268240,1,0
0.006269380,1,1
0.006269540,1,0
0.006269860,1,1
0.006270020,1,0
0.006270340,1,1
0.006270840,0,0
0.006271000,0,1
0.006271820,0,0
0.006271980,0,1
0.006272140,0,0
0.006272620,0,1
0.006272960,0,0
0.006273280,0,1
0.006273440,1,1
0.006274420,1,0
0.006274580,1,1
0.006274740,1,0
0.006275240,1,1
0.006275560,1,0
0.006275880,1,1
0.006276040,1,0
0.006276060,0,0
0.006276200,0,1
0.006277020,0,0
0.006277180,0,1
0.006277360,0,0
0.006277520,0,1
0.006277680,0,0
0.006277840,0,1
0.006278160,0,0
0.006278660,1,0
0.006278820,1,1
0.006279620,1,0
0.006279780,1,1
0.006279960,1,0
0.006280120,1,1
0.006280280,1,0
0.006280440,1,1
0.006280760,1,0
0.006281260,0,0
0.006282400,0,1
0.006282720,0,0
0.006283360,0,1
0.006283860,1,0
0.006285000,1,1
0.006285320,1,0
0.006285980,1,1
0.006286480,0,1
0.006286620,0,0
0.006287440,0,1
0.006287760,0,0
0.006287920,0,1
0.006288420,0,0
0.006288740,0,1
0.006288900,0,0
0.006289060,0,1
0.006289080,1,1
0.006289240,1,0
0.006290040,1,1
0.006290380,1,0
0.006290540,1,1
0.006291020,1,0
0.006291340,1,1
0.006291520,1,0
0.006291680,0,0
0.006293140,0,1
0.006293300,0,0
0.006294120,0,1
0.006294280,1,0
0.006295740,1,1
0.006295900,1,0
0.006296720,1,1
0.006296880,0,0
0.006297040,0,1
0.006297860,0,0
0.006298180,0,1
0.006298340,0,0
0.006298500,0,1
0.006298840,0,0
0.006299480,1,0
0.006299640,1,1
0.006300460,1,0
0.006300780,1,1
0.006300960,1,0
0.006301120,1,1
0.006301440,1,0
0.006302100,0,0
0.006302240,0,1
0.006303220,0,0
0.006304040,0,1
0.006304200,0,0
0.006304700,1,1
0.006305840,1,0
0.006306640,1,1
0.006306820,1,0
0.006307300,0,0
0.006308280,0,1
0.006308440,0,0
0.006308760,0,1
0.006308920,0,0
0.006309240,0,1
0.006309420,0,0
0.006309580,0,1
0.006309740,0,0
0.006309900,1,1
0.006310060,1,0
0.006310880,1,1
0.006311040,1,0
0.006311360,1,1
0.006311540,1,0
0.006311860,1,1
0.006312020,1,0
0.006312180,1,1
0.006312500,1,0
0.006312520,0,0
0.006313480,0,1
0.006313800,0,0
0.006314140,0,1
0.006314300,0,0
0.006314460,0,1
0.006314620,0,0
0.006315120,1,0
0.006316080,1,1
0.006316420,1,0
0.006316740,1,1
0.006316900,1,0
0.006317060,1,1
0.006317220,1,0
0.006317720,0,0
0.006317880,0,1
0.006319020,0,0
0.006319180,0,1
0.006319340,0,0
0.006319500,0,1
0.006319660,0,0
0.006319820,0,1
0.006320320,1,1
0.006321620,1,0
0.006321780,1,1
0.006321940,1,0
0.006322100,1,1
0.006322280,1,0
0.006322440,1,1
0.006322920,0,1
0.006323900,0,0
0.006324220,0,1
0.006324380,0,0
0.006325520,1,1
0.006326500,1,0
0.006326820,1,1
0.006327000,1,0
0.006328120,1,1
0.006328140,0,1
0.006329280,0,0
0.006329440,0,1
0.006329760,0,0
0.006329920,0,1
0.006330240,0,0
0.006330580,0,1
0.006330740,1,0
0.006330900,1,1
0.006331880,1,0
0.006332040,1,1
0.006332360,1,0
0.006332520,1,1
0.006332860,1,0
0.006333340,0,1
0.006333500,0,0
0.006334320,0,1
0.006334480,0,0
0.006334640,0,1
0.006335140,0,0
0.006335460,0,1
0.006335780,0,0
0.006335940,1,1
0.006336100,1,0
0.006336920,1,1
0.006337080,1,0
0.006337240,1,1
0.006337740,1,0
0.006338060,1,1
0.006338540,1,0
0.006338560,0,0
0.006339520,0,1
0.006339680,0,0
0.006339840,0,1
0.006340020,0,0
0.006340180,0,1
0.006340340,0,0
0.006340500,0,1
0.006340660,0,0
0.006341160,1,0
0.006342120,1,1
0.006342300,1,0
0.006342460,1,1
0.006342620,1,0
0.006342780,1,1
0.006342940,1,0
0.006343100,1,1
0.006343260,1,0
0.006343760,0,0
0.006343920,0,1
0.006344900,0,0
0.006345220,0,1
0.006345880,0,0
0.006346200,0,1
0.006346360,1,0
0.006346520,1,1
0.006347500,1,0
0.006347820,1,1
0.006348480,1,0
0.006348800,1,1
0.006348960,1,0
0.006348980,0,0
0.006349120,0,1
0.006349940,0,0
0.006350260,0,1
0.006350440,0,0
0.006350920,0,1
0.006351400,0,0
0.006351580,1,0
0.006351720,1,1
0.006352540,1,0
0.006352860,1,1
0.006353040,1,0
0.006353520,1,1
0.006354020,1,0
0.006354180,0,0
0.006354340,0,1
0.006355640,0,0
0.006355800,0,1
0.006356780,1,0
0.006356940,1,1
0.006358240,1,0
0.006358400,1,1
0.006359380,0,0
0.006360360,0,1
0.006360680,0,0
0.006360840,0,1
0.006361000,0,0
0.006361160,0,1
0.006361340,0,0
0.006361980,1,0
0.006362960,1,1
0.006363280,1,0
0.006363440,1,1
0.006363620,1,0
0.006363780,1,1
0.006363940,1,0
0.006364580,1,1
0.006364600,0,1
0.006364760,0,0
0.006365720,0,1
0.006366700,0,0
0.006367200,1,0
0.006368340,1,1
0.006369140,1,0
0.006369300,1,1
0.006369800,0,1
0.006370780,0,0
0.006370940,0,1
0.006371260,0,0
0.006371420,0,1
0.006371760,0,0
0.006371920,0,1
0.006372080,0,0
0.006372240,0,1
0.006372400,1,0
0.006372560,1,1
0.006373380,1,0
0.006373540,1,1
0.006373860,1,0
0.006374020,1,1
0.006374360,1,0
0.006374520,1,1
0.006374680,1,0
0.006374840,1,1
0.006375000,1,0
0.006375020,0,0
0.006375160,0,1
0.006375980,0,0
0.006376300,0,1
0.006376640,0,0
0.006376800,0,1
0.006377120,0,0
0.006377620,1,0
0.006377780,1,1
0.006378580,1,0
0.006378900,1,1
0.006379240,1,0
0.006379400,1,1
0.006379720,1,0
0.006380220,0,1
0.006380380,0,0
0.006381520,0,1
0.006381680,0,0
0.006381840,0,1
0.006382000,0,0
0.006382160,0,1
0.006382340,0,0
0.006382820,1,1
0.006382980,1,0
0.006384120,1,1
0.006384280,1,0
0.006384440,1,1
0.006384600,1,0
0.006384760,1,1
0.006384940,1,0
0.006385420,0,0
0.006386400,0,1
0.006386720,0,0
0.006386880,0,1
0.006388040,1,1
0.006388200,1,0
0.006389000,1,1
0.006389320,1,0
0.006389480,1,1
0.006390640,0,0
0.006391760,0,1
0.006391940,0,0
0.006392260,0,1
0.006392420,0,0
0.006392740,0,1
0.006393240,1,0
0.006394380,1,1
0.006394540,1,0
0.006394860,1,1
0.006395020,1,0
0.006395340,1,1
0.006395840,0,0
0.006396000,0,1
0.006396820,0,0
0.006396980,0,1
0.006397140,0,0
0.006397620,0,1
0.006397960,0,0
0.006398280,0,1
0.006398440,1,1
0.006399420,1,0
0.006399580,1,1
0.006399740,1,0
0.006400240,1,1
0.006400560,1,0
0.006400880,1,1
0.006401040,1,0
0.006401060,0,0
0.006401200,0,1
0.006402020,0,0
0.006402180,0,1
0.006402360,0,0
0.006402520,0,1
0.006402680,0,0
0.006402840,0,1
0.006403160,0,0
0.006403640,0,1
0.006403660,1,1
0.006404620,1,0
0.006404780,1,1
0.006404960,1,0
0.006405120,1,1
0.006405280,1,0
0.006405440,1,1
0.006405760,1,0
0.006406260,0,1
0.006406420,0,0
0.006407400,0,1
0.006407720,0,0
0.006408360,0,1
0.006408860,1,1
0.006409020,1,0
0.006410000,1,1
0.006410320,1,0
0.006410980,1,1
0.006411480,0,1
0.006411620,0,0
0.006412440,0,1
0.006412760,0,0
0.006412920,0,1
0.006413420,0,0
0.006413740,0,1
0.006413900,0,0
0.006414080,1,0
0.006415040,1,1
0.006415380,1,0
0.006415540,1,1
0.006416020,1,0
0.006416340,1,1
0.006416520,1,0
0.006416680,0,1
0.006416840,0,0
0.006418140,0,1
0.006418300,0,0
0.006419120,0,1
0.006419280,1,0
0.006420740,1,1
0.006420900,1,0
0.006421720,1,1
0.006421880,0,0
0.006422040,0,1
0.006422860,0,0
0.006423180,0,1
0.006423340,0,0
0.006423500,0,1
0.006423840,0,0
0.006424480,1,0
0.006424640,1,1
0.006425460,1,0
0.006425780,1,1
0.006425960,1,0
0.006426120,1,1
