Time [s],LRCK_out,DATA_out,DATA_in
0.017162820,1,0,0
0.017165490,0,0,0
0.017165730,0,0,1
0.017167150,0,0,0
0.017168210,0,0,1
0.017168320,1,0,1
0.017169280,1,0,0
0.017170340,1,0,1
0.017171050,1,0,0
0.017171160,0,0,0
0.017171760,0,0,1
0.017172120,0,0,0
0.017172470,0,0,1
0.017173890,0,0,0
0.017173990,1,0,0
0.017176820,0,0,0
0.017177070,0,0,1
0.017178490,0,0,0
0.017179550,0,0,1
0.017179660,1,0,1
0.017179830,1,1,1
0.017180620,1,1,0
0.017181680,1,1,1
0.017182390,1,1,0
0.017182490,0,1,0
0.017182660,0,0,0
0.017183090,0,0,1
0.017183450,0,0,0
0.017183800,0,0,1
0.017185220,0,0,0
0.017185320,1,0,0
0.017185500,1,1,0
0.017188160,0,1,0
0.017188330,0,0,0
0.017190530,0,0,1
0.017190990,1,0,1
0.017191600,1,0,0
0.017192310,1,0,1
0.017192660,1,0,0
0.017193830,0,0,0
0.017194000,0,1,0
0.017194430,0,1,1
0.017194790,0,1,0
0.017195850,0,1,1
0.017196210,0,1,0
0.017196660,1,1,0
0.017196840,1,0,0
0.017199500,0,0,0
0.017201870,0,0,1
0.017202330,1,0,1
0.017202940,1,0,0
0.017203640,1,0,1
0.017204000,1,0,0
0.017205170,0,0,0
0.017205770,0,0,1
0.017206130,0,0,0
0.017207190,0,0,1
0.017207550,0,0,0
0.017208000,1,0,0
0.017210830,1,1,0
0.017210840,0,1,0
0.017212150,0,1,1
0.017212510,0,1,0
0.017212860,0,1,1
0.017213210,0,1,0
0.017213560,0,1,1
0.017213670,1,1,1
0.017213840,1,0,1
0.017213920,1,0,0
0.017214270,1,0,1
0.017214630,1,0,0
0.017215690,1,0,1
0.017216510,0,0,1
0.017217110,0,0,0
0.017217460,0,0,1
0.017217820,0,0,0
0.017218170,0,0,1
0.017219340,1,0,1
0.017219590,1,0,0
0.017222180,0,0,0
0.017222340,0,1,0
0.017223490,0,1,1
0.017223840,0,1,0
0.017224190,0,1,1
0.017224550,0,1,0
0.017224900,0,1,1
0.017225010,1,1,1
0.017225180,1,0,1
0.017225260,1,0,0
0.017225610,1,0,1
0.017225970,1,0,0
0.017227030,1,0,1
0.017227840,0,0,1
0.017228450,0,0,0
0.017228800,0,0,1
0.017229160,0,0,0
0.017229510,0,0,1
0.017230580,0,0,0
0.017230680,1,0,0
0.017233510,0,0,0
0.017234470,0,0,1
0.017234830,0,0,0
0.017235530,0,0,1
0.017236240,0,0,0
0.017236340,1,0,0
0.017236590,1,0,1
0.017236950,1,0,0
0.017237660,1,0,1
0.017238020,1,0,0
0.017239180,0,0,0
0.017239430,0,0,1
0.017239790,0,0,0
0.017240140,0,0,1
0.017240850,0,0,0
0.017241560,0,0,1
0.017242010,1,0,1
0.017242270,1,0,0
0.017244840,1,1,0
0.017244850,0,1,0
0.017245810,0,1,1
0.017246170,0,1,0
0.017246870,0,1,1
0.017247580,0,1,0
0.017247680,1,1,0
0.017247860,1,0,0
0.017247930,1,0,1
0.017248290,1,0,0
0.017249000,1,0,1
0.017249350,1,0,0
0.017250520,0,0,0
0.017250770,0,0,1
0.017251130,0,0,0
0.017251480,0,0,1
0.017252190,0,0,0
0.017253250,0,0,1
0.017253350,1,0,1
0.017253610,1,0,0
0.017256190,0,0,0
0.017257140,0,0,1
0.017257860,0,0,0
0.017258210,0,0,1
0.017259020,1,0,1
0.017259270,1,0,0
0.017260330,1,0,1
0.017260690,1,0,0
0.017261750,1,0,1
0.017261860,0,0,1
0.017262460,0,0,0
0.017262810,0,0,1
0.017263170,0,0,0
0.017264230,0,0,1
0.017264690,1,0,1
0.017264940,1,0,0
0.017267530,0,0,0
0.017268480,0,0,1
0.017269200,0,0,0
0.017269550,0,0,1
0.017270360,1,0,1
0.017270610,1,0,0
0.017271670,1,0,1
0.017272030,1,0,0
0.017273090,1,0,1
0.017273200,0,0,1
0.017273360,0,1,1
0.017273800,0,1,0
0.017274150,0,1,1
0.017274510,0,1,0
0.017275570,0,1,1
0.017276030,1,1,1
0.017276200,1,0,1
0.017276280,1,0,0
0.017278860,0,0,0
0.017279470,0,0,1
0.017279820,0,0,0
0.017280880,0,0,1
0.017281600,0,0,0
0.017281700,1,0,0
0.017282300,1,0,1
0.017283370,1,0,0
0.017283720,1,0,1
0.017284080,1,0,0
0.017284530,0,0,0
0.017284780,0,0,1
0.017285850,0,0,0
0.017286550,0,0,1
0.017287260,0,0,0
0.017287360,1,0,0
0.017290200,0,0,0
0.017290800,0,0,1
0.017291160,0,0,0
0.017292220,0,0,1
0.017292930,0,0,0
0.017293030,1,0,0
0.017293640,1,0,1
0.017294710,1,0,0
0.017295060,1,0,1
0.017295410,1,0,0
0.017295870,0,0,0
0.017296120,0,0,1
0.017297190,0,0,0
0.017297890,0,0,1
0.017298250,0,0,0
0.017298600,0,0,1
0.017298700,1,1,1
0.017298880,1,0,1
0.017298960,1,0,0
0.017301530,1,1,0
0.017301540,0,1,0
0.017301710,0,0,0
0.017302140,0,0,1
0.017302500,0,0,0
0.017302850,0,0,1
0.017303210,0,0,0
0.017303560,0,0,1
0.017303920,0,0,0
0.017304370,1,0,0
0.017304980,1,0,1
0.017305690,1,0,0
0.017306040,1,0,1
0.017306400,1,0,0
0.017306750,1,0,1
0.017307110,1,0,0
0.017307200,1,1,0
0.017307210,0,1,0
0.017307380,0,0,0
0.017307460,0,0,1
0.017307810,0,0,0
0.017308160,0,0,1
0.017308520,0,0,0
0.017309940,0,0,1
0.017310040,1,0,1
0.017310290,1,0,0
0.017312880,0,0,0
0.017313480,0,0,1
0.017313840,0,0,0
0.017314190,0,0,1
0.017314550,0,0,0
0.017314900,0,0,1
0.017315260,0,0,0
0.017315710,1,0,0
0.017315880,1,1,0
0.017316310,1,1,1
0.017317030,1,1,0
0.017317380,1,1,1
0.017317740,1,1,0
0.017318090,1,1,1
0.017318440,1,1,0
0.017318550,0,1,0
0.017318720,0,0,0
0.017318790,0,0,1
0.017319150,0,0,0
0.017319500,0,0,1
0.017319860,0,0,0
0.017320920,0,0,1
0.017321280,0,0,0
0.017321380,1,0,0
0.017324220,0,0,0
0.017324820,0,0,1
0.017325530,0,0,0
0.017327050,1,0,0
0.017327300,1,0,1
0.017327660,1,0,0
0.017328010,1,0,1
0.017328360,1,0,0
0.017328710,1,0,1
0.017329070,1,0,0
0.017329420,1,0,1
0.017329780,1,0,0
0.017329880,0,0,0
0.017330490,0,0,1
0.017331200,0,0,0
0.017331550,0,0,1
0.017332620,0,0,0
0.017332720,1,0,0
0.017332890,1,1,0
0.017335550,0,1,0
0.017335720,0,0,0
0.017336160,0,0,1
0.017336870,0,0,0
0.017338390,1,0,0
0.017338640,1,0,1
0.017338990,1,0,0
0.017339340,1,0,1
0.017339700,1,0,0
0.017340050,1,0,1
0.017340410,1,0,0
0.017340760,1,0,1
0.017341120,1,0,0
0.017341220,0,0,0
0.017341820,0,0,1
0.017342540,0,0,0
0.017342890,0,0,1
0.017343950,0,0,0
0.017344050,1,0,0
0.017346890,0,0,0
0.017347490,0,0,1
0.017348210,0,0,0
0.017348560,0,0,1
0.017348910,0,0,0
0.017349260,0,0,1
0.017349620,0,0,0
0.017349720,1,0,0
0.017349890,1,1,0
0.017349970,1,1,1
0.017351390,1,1,0
0.017351740,1,1,1
0.017352100,1,1,0
0.017352560,0,1,0
0.017352730,0,0,0
0.017352810,0,0,1
0.017353170,0,0,0
0.017353520,0,0,1
0.017354940,0,0,0
0.017355290,0,0,1
0.017355390,1,0,1
0.017355650,1,0,0
0.017358230,0,0,0
0.017358400,0,1,0
0.017358830,0,1,1
0.017359540,0,1,0
0.017359890,0,1,1
0.017360250,0,1,0
0.017360600,0,1,1
0.017360960,0,1,0
0.017361060,1,1,0
0.017361230,1,0,0
0.017361310,1,0,1
0.017362730,1,0,0
0.017363080,1,0,1
0.017363440,1,0,0
0.017363900,0,0,0
0.017364150,0,0,1
0.017364500,0,0,0
0.017364850,0,0,1
0.017366280,0,0,0
0.017366730,1,0,0
0.017369570,0,0,0
0.017369740,0,1,0
0.017370170,0,1,1
0.017371240,0,1,0
0.017371940,0,1,1
0.017372400,1,1,1
0.017372570,1,0,1
0.017372650,1,0,0
0.017373710,1,0,1
0.017374070,1,0,0
0.017374420,1,0,1
0.017374780,1,0,0
0.017375240,0,0,0
0.017375400,0,1,0
0.017376190,0,1,1
0.017376550,0,1,0
0.017376900,0,1,1
0.017377610,0,1,0
0.017378070,1,1,0
0.017378240,1,0,0
0.017380910,0,0,0
0.017381510,0,0,1
0.017382570,0,0,0
0.017383280,0,0,1
0.017383740,1,0,1
0.017383990,1,0,0
0.017385050,1,0,1
0.017385410,1,0,0
0.017385760,1,0,1
0.017386120,1,0,0
0.017386570,0,0,0
0.017387530,0,0,1
0.017387890,0,0,0
0.017388240,0,0,1
0.017388950,0,0,0
0.017389300,0,0,1
0.017389410,1,0,1
0.017389660,1,0,0
0.017392240,0,0,0
0.017392840,0,0,1
0.017394270,0,0,0
0.017395070,1,0,0
0.017395320,1,0,1
0.017396040,1,0,0
0.017396390,1,0,1
0.017397810,1,0,0
0.017397910,0,0,0
0.017398160,0,0,1
0.017398520,0,0,0
0.017399220,0,0,1
0.017399930,0,0,0
0.017400640,0,0,1
0.017400740,1,1,1
0.017400920,1,0,1
0.017401000,1,0,0
0.017403580,0,0,0
0.017404180,0,0,1
0.017405600,0,0,0
0.017406410,1,0,0
0.017406660,1,0,1
0.017407380,1,0,0
0.017407730,1,0,1
0.017409150,1,0,0
0.017409250,0,0,0
0.017409500,0,0,1
0.017409860,0,0,0
0.017410560,0,0,1
0.017411270,0,0,0
0.017411980,0,0,1
0.017412080,1,0,1
0.017412250,1,1,1
0.017412340,1,1,0
0.017414920,0,1,0
0.017415090,0,0,0
0.017415520,0,0,1
0.017417300,0,0,0
0.017417750,1,0,0
0.017418710,1,0,1
0.017419420,1,0,0
0.017419770,1,0,1
0.017420130,1,0,0
0.017420480,1,0,1
0.017420590,0,0,1
0.017422610,0,0,0
0.017423420,1,0,0
0.017426260,0,0,0
0.017426420,0,1,0
0.017426860,0,1,1
0.017428630,0,1,0
0.017429090,1,1,0
0.017430050,1,1,1
0.017430760,1,1,0
0.017431110,1,1,1
0.017431470,1,1,0
0.017431820,1,1,1
0.017431930,0,1,1
0.017433590,0,1,0
0.017433940,0,1,1
0.017434760,1,1,1
0.017435010,1,1,0
0.017437590,0,1,0
0.017437770,0,0,0
0.017438200,0,0,1
0.017439970,0,0,0
0.017440320,0,0,1
0.017440430,1,0,1
0.017440600,1,1,1
0.017440680,1,1,0
0.017442090,1,1,1
0.017442450,1,1,0
0.017443260,0,1,0
0.017443430,0,0,0
0.017443510,0,0,1
0.017444930,0,0,0
0.017445280,0,0,1
0.017445640,0,0,0
0.017446090,1,0,0
0.017448930,0,0,0
0.017449530,0,0,1
0.017451310,0,0,0
0.017451660,0,0,1
0.017451760,1,1,1
0.017451940,1,0,1
0.017452020,1,0,0
0.017453430,1,0,1
0.017453790,1,0,0
0.017454600,0,0,0
0.017454850,0,0,1
0.017456270,0,0,0
0.017456620,0,0,1
0.017456980,0,0,0
0.017457430,1,0,0
0.017460270,0,0,0
0.017460870,0,0,1
0.017462290,0,0,0
0.017462640,0,0,1
0.017463100,1,0,1
0.017463360,1,0,0
0.017463710,1,0,1
0.017464060,1,0,0
0.017464410,1,0,1
0.017464770,1,0,0
0.017465480,1,0,1
0.017465940,0,0,1
0.017466190,0,0,0
0.017466540,0,0,1
0.017466900,0,0,0
0.017467960,0,0,1
0.017468670,0,0,0
0.017468770,1,0,0
0.017471610,0,0,0
0.017472210,0,0,1
0.017473630,0,0,0
0.017473980,0,0,1
0.017474440,1,0,1
0.017474690,1,0,0
0.017475040,1,0,1
0.017475400,1,0,0
0.017475750,1,0,1
0.017476110,1,0,0
0.017476820,1,0,1
0.017477280,0,0,1
0.017477530,0,0,0
0.017477880,0,0,1
0.017478240,0,0,0
0.017479300,0,0,1
0.017479650,0,0,0
0.017480000,0,0,1
0.017480110,1,0,1
0.017480360,1,0,0
0.017482950,0,0,0
0.017483550,0,0,1
0.017484610,0,0,0
0.017484960,0,0,1
0.017485780,1,0,1
0.017486030,1,0,0
0.017487090,1,0,1
0.017488160,1,0,0
0.017488510,1,0,1
0.017488610,0,1,1
0.017488790,0,0,1
0.017489570,0,0,0
0.017490280,0,0,1
0.017490990,0,0,0
0.017491340,0,0,1
0.017491440,0,1,1
0.017491450,1,1,1
0.017491620,1,0,1
0.017491700,1,0,0
0.017494280,0,0,0
0.017494880,0,0,1
0.017495950,0,0,0
0.017496300,0,0,1
0.017497120,1,0,1
0.017497370,1,0,0
0.017498430,1,0,1
0.017499500,1,0,0
0.017499850,1,0,1
0.017499950,0,0,1
0.017500910,0,0,0
0.017501620,0,0,1
0.017502330,0,0,0
0.017502680,0,0,1
0.017502780,1,0,1
0.017502960,1,1,1
0.017503040,1,1,0
0.017505620,0,1,0
0.017506220,0,1,1
0.017507290,0,1,0
0.017508450,1,1,0
0.017508630,1,0,0
0.017509060,1,0,1
0.017511190,1,0,0
0.017511290,0,0,0
0.017511460,0,1,0
0.017511890,0,1,1
0.017512250,0,1,0
0.017512600,0,1,1
0.017514020,0,1,0
0.017514120,1,1,0
0.017516960,0,1,0
0.017517130,0,0,0
0.017517560,0,0,1
0.017518630,0,0,0
0.017519790,1,0,0
0.017520400,1,0,1
0.017522530,1,0,0
0.017522630,0,0,0
0.017523230,0,0,1
0.017523590,0,0,0
0.017523940,0,0,1
0.017525360,0,0,0
0.017525460,1,0,0
0.017528300,0,0,0
0.017528900,0,0,1
0.017529610,0,0,0
0.017530320,0,0,1
0.017531120,0,1,1
0.017531130,1,1,1
0.017531300,1,0,1
0.017531740,1,0,0
0.017532440,1,0,1
0.017532800,1,0,0
0.017533150,1,0,1
0.017533970,0,0,1
0.017534220,0,0,0
0.017534570,0,0,1
0.017534930,0,0,0
0.017535280,0,0,1
0.017535630,0,0,0
0.017535980,0,0,1
0.017536700,0,0,0
0.017536790,0,1,0
0.017536800,1,1,0
0.017536970,1,0,0
0.017539640,0,0,0
0.017540240,0,0,1
0.017540950,0,0,0
0.017541650,0,0,1
0.017542470,1,0,1
0.017543080,1,0,0
0.017543780,1,0,1
0.017544140,1,0,0
0.017544490,1,0,1
0.017545300,0,0,1
0.017545560,0,0,0
0.017545910,0,0,1
0.017546260,0,0,0
0.017546610,0,0,1
0.017546970,0,0,0
0.017547320,0,0,1
0.017547680,0,0,0
0.017548030,0,0,1
0.017548130,1,0,1
0.017548390,1,0,0
0.017550970,0,0,0
0.017551140,0,1,0
0.017551570,0,1,1
0.017551930,0,1,0
0.017552280,0,1,1
0.017553350,0,1,0
0.017553800,1,1,0
0.017553980,1,0,0
0.017554050,1,0,1
0.017554410,1,0,0
0.017555120,1,0,1
0.017555480,1,0,0
0.017555830,1,0,1
0.017556540,1,0,0
0.017556640,0,0,0
0.017556810,0,1,0
0.017556890,0,1,1
0.017557960,0,1,0
0.017558660,0,1,1
0.017559020,0,1,0
0.017559470,1,1,0
0.017562310,0,1,0
0.017562480,0,0,0
0.017562910,0,0,1
0.017563270,0,0,0
0.017563620,0,0,1
0.017564690,0,0,0
0.017565140,1,0,0
0.017565390,1,0,1
0.017565750,1,0,0
0.017566460,1,0,1
0.017566810,1,0,0
0.017567160,1,0,1
0.017567880,1,0,0
0.017567980,0,0,0
0.017568230,0,0,1
0.017569290,0,0,0
0.017570350,0,0,1
0.017570810,1,0,1
0.017571070,1,0,0
0.017573640,1,1,0
0.017573650,0,1,0
0.017573820,0,0,0
0.017574250,0,0,1
0.017574610,0,0,0
0.017575310,0,0,1
0.017576470,0,1,1
0.017576480,1,1,1
0.017576650,1,0,1
0.017577090,1,0,0
0.017577440,1,0,1
0.017578150,1,0,0
0.017578500,1,0,1
0.017579210,1,0,0
0.017579320,0,0,0
0.017580630,0,0,1
0.017581340,0,0,0
0.017582040,0,0,1
0.017582150,1,0,1
0.017582400,1,0,0
0.017584990,0,0,0
0.017585590,0,0,1
0.017585950,0,0,0
0.017586650,0,0,1
0.017587810,0,1,1
0.017587820,1,1,1
0.017587990,1,0,1
0.017588430,1,0,0
0.017588780,1,0,1
0.017589490,1,0,0
0.017589840,1,0,1
0.017590550,1,0,0
0.017590650,1,1,0
0.017590660,0,1,0
0.017590830,0,0,0
0.017591970,0,0,1
0.017592680,0,0,0
0.017593380,0,0,1
0.017593490,1,0,1
0.017593740,1,0,0
0.017596320,0,0,0
0.017596930,0,0,1
0.017597280,0,0,0
